med,high,3,2,big,med,unacc,0.5743820224719101
vhigh,med,4,2,small,med,unacc,0.5723595505617978
low,med,4,more,small,med,acc,0.5723595505617978
low,med,3,4,small,high,good,0.5712359550561799
vhigh,med,3,4,small,low,unacc,0.5712359550561797
high,med,2,4,small,med,unacc,0.5712359550561797
high,med,3,2,small,high,unacc,0.5712359550561797
high,med,3,more,small,low,unacc,0.5712359550561797
high,med,5more,4,small,low,unacc,0.5712359550561797
med,med,2,more,small,med,unacc,0.5712359550561797
med,med,5more,2,small,high,unacc,0.5712359550561797
med,med,5more,more,small,low,unacc,0.5712359550561797
vhigh,vhigh,4,2,med,low,unacc,0.5707865168539326
low,vhigh,4,2,med,high,unacc,0.5707865168539326
low,vhigh,4,more,med,low,unacc,0.5707865168539326
med,med,4,4,small,med,acc,0.5701123595505617
high,vhigh,2,4,med,low,unacc,0.5696629213483146
high,vhigh,3,2,med,med,unacc,0.5696629213483146
med,vhigh,2,2,med,high,unacc,0.5696629213483146
med,vhigh,2,more,med,low,unacc,0.5696629213483146
med,vhigh,5more,2,med,med,unacc,0.5696629213483146
low,vhigh,3,4,med,med,unacc,0.5696629213483146
vhigh,low,3,2,big,low,unacc,0.5685393258426966
high,low,2,2,big,med,unacc,0.5685393258426966
high,low,5more,2,big,low,unacc,0.5685393258426966
med,vhigh,4,4,med,low,unacc,0.5685393258426966
low,low,3,2,big,high,unacc,0.5685393258426966
low,low,3,more,big,low,unacc,0.5685393258426966
low,low,5more,4,big,low,unacc,0.5685393258426966
low,low,2,4,big,med,good,0.5685393258426965
med,low,4,2,big,med,unacc,0.5674157303370787
med,low,3,4,big,low,unacc,0.5662921348314608
vhigh,med,2,2,med,med,unacc,0.5633707865168539
vhigh,med,5more,2,med,low,unacc,0.5633707865168539
low,med,2,more,med,med,acc,0.5633707865168539
low,med,5more,2,med,high,unacc,0.5633707865168539
low,med,5more,more,med,low,unacc,0.5633707865168539
low,med,4,4,med,med,good,0.562247191011236
high,med,4,2,med,med,unacc,0.5622471910112359
vhigh,vhigh,2,2,big,low,unacc,0.5617977528089887
low,vhigh,2,2,big,high,unacc,0.5617977528089887
low,vhigh,2,more,big,low,unacc,0.5617977528089887
low,vhigh,5more,2,big,med,unacc,0.5617977528089887
high,med,3,4,med,low,unacc,0.561123595505618
med,med,2,4,med,med,acc,0.561123595505618
med,med,3,2,med,high,unacc,0.561123595505618
med,med,3,more,med,low,unacc,0.561123595505618
med,med,5more,4,med,low,unacc,0.561123595505618
high,vhigh,4,2,big,low,unacc,0.5606741573033708
low,vhigh,4,4,big,low,unacc,0.5606741573033708
med,vhigh,2,4,big,low,unacc,0.5595505617977529
med,vhigh,3,2,big,med,unacc,0.5595505617977529
vhigh,high,4,2,small,med,unacc,0.5575280898876404
low,high,4,more,small,med,acc,0.5575280898876404
vhigh,high,3,4,small,low,unacc,0.5564044943820224
high,high,2,4,small,med,unacc,0.5564044943820224
high,high,3,2,small,high,unacc,0.5564044943820224
high,high,3,more,small,low,unacc,0.5564044943820224
high,high,5more,4,small,low,unacc,0.5564044943820224
med,high,2,more,small,med,unacc,0.5564044943820224
med,high,5more,2,small,high,unacc,0.5564044943820224
med,high,5more,more,small,low,unacc,0.5564044943820224
low,high,3,4,small,high,acc,0.5564044943820224
med,high,4,4,small,med,unacc,0.5552808988764045
low,med,2,4,big,med,good,0.5532584269662921
low,med,3,2,big,high,unacc,0.5532584269662921
low,med,3,more,big,low,unacc,0.5532584269662921
low,med,5more,4,big,low,unacc,0.5532584269662921
vhigh,med,3,2,big,low,unacc,0.553258426966292
high,med,2,2,big,med,unacc,0.553258426966292
high,med,5more,2,big,low,unacc,0.553258426966292
med,med,4,2,big,med,unacc,0.5521348314606741
med,med,3,4,big,low,unacc,0.5510112359550562
vhigh,low,2,2,small,high,unacc,0.550561797752809
vhigh,low,2,more,small,low,unacc,0.550561797752809
vhigh,low,5more,2,small,med,unacc,0.550561797752809
low,low,2,more,small,high,unacc,0.550561797752809
low,low,5more,more,small,med,acc,0.550561797752809
vhigh,low,4,4,small,low,unacc,0.5494382022471911
high,low,4,2,small,high,unacc,0.5494382022471911
high,low,4,more,small,low,unacc,0.5494382022471911
low,low,4,4,small,high,good,0.5494382022471911
vhigh,high,2,2,med,med,unacc,0.5485393258426966
vhigh,high,5more,2,med,low,unacc,0.5485393258426966
low,high,2,more,med,med,acc,0.5485393258426966
low,high,5more,2,med,high,unacc,0.5485393258426966
low,high,5more,more,med,low,unacc,0.5485393258426966
high,low,3,4,small,med,unacc,0.5483146067415731
med,low,2,4,small,high,good,0.5483146067415731
med,low,3,more,small,med,acc,0.5483146067415731
med,low,5more,4,small,med,acc,0.5483146067415731
high,high,4,2,med,med,unacc,0.5474157303370786
low,high,4,4,med,med,acc,0.5474157303370786
high,high,3,4,med,low,unacc,0.5462921348314607
med,high,2,4,med,med,unacc,0.5462921348314607
med,high,3,2,med,high,unacc,0.5462921348314607
med,high,3,more,med,low,unacc,0.5462921348314607
med,high,5more,4,med,low,unacc,0.5462921348314607
vhigh,vhigh,4,2,small,med,unacc,0.5426966292134832
low,vhigh,4,more,small,med,unacc,0.5426966292134832
vhigh,vhigh,3,4,small,low,unacc,0.5415730337078651
high,vhigh,2,4,small,med,unacc,0.5415730337078651
high,vhigh,3,2,small,high,unacc,0.5415730337078651
high,vhigh,3,more,small,low,unacc,0.5415730337078651
high,vhigh,5more,4,small,low,unacc,0.5415730337078651
med,vhigh,2,more,small,med,unacc,0.5415730337078651
med,vhigh,5more,2,small,high,unacc,0.5415730337078651
med,vhigh,5more,more,small,low,unacc,0.5415730337078651
low,vhigh,3,4,small,high,acc,0.5415730337078651
vhigh,low,2,4,med,low,unacc,0.5404494382022472
vhigh,low,3,2,med,med,unacc,0.5404494382022472
high,low,2,2,med,high,unacc,0.5404494382022472
high,low,2,more,med,low,unacc,0.5404494382022472
high,low,5more,2,med,med,unacc,0.5404494382022472
med,vhigh,4,4,small,med,unacc,0.5404494382022472
low,low,3,more,med,med,good,0.5404494382022472
low,low,5more,4,med,med,good,0.5404494382022472
low,low,2,4,med,high,good,0.5404494382022471
high,low,4,4,med,low,unacc,0.5393258426966293
med,low,4,2,med,high,unacc,0.5393258426966293
med,low,4,more,med,low,unacc,0.5393258426966293
vhigh,high,3,2,big,low,unacc,0.5384269662921348
high,high,2,2,big,med,unacc,0.5384269662921348
high,high,5more,2,big,low,unacc,0.5384269662921348
low,high,2,4,big,med,acc,0.5384269662921348
low,high,3,2,big,high,unacc,0.5384269662921348
low,high,3,more,big,low,unacc,0.5384269662921348
low,high,5more,4,big,low,unacc,0.5384269662921348
med,low,3,4,med,med,acc,0.5382022471910113
med,high,4,2,big,med,unacc,0.5373033707865168
med,high,3,4,big,low,unacc,0.5361797752808989
vhigh,med,2,2,small,high,unacc,0.5352808988764045
vhigh,med,2,more,small,low,unacc,0.5352808988764045
vhigh,med,5more,2,small,med,unacc,0.5352808988764045
low,med,2,more,small,high,unacc,0.5352808988764045
low,med,5more,more,small,med,acc,0.5352808988764045
low,med,4,4,small,high,good,0.5341573033707866
vhigh,med,4,4,small,low,unacc,0.5341573033707865
high,med,4,2,small,high,unacc,0.5341573033707865
high,med,4,more,small,low,unacc,0.5341573033707865
vhigh,vhigh,2,2,med,med,unacc,0.5337078651685393
vhigh,vhigh,5more,2,med,low,unacc,0.5337078651685393
low,vhigh,2,more,med,med,unacc,0.5337078651685393
low,vhigh,5more,2,med,high,unacc,0.5337078651685393
low,vhigh,5more,more,med,low,unacc,0.5337078651685393
high,med,3,4,small,med,unacc,0.5330337078651685
med,med,2,4,small,high,acc,0.5330337078651685
med,med,3,more,small,med,acc,0.5330337078651685
med,med,5more,4,small,med,acc,0.5330337078651685
high,vhigh,4,2,med,med,unacc,0.5325842696629214
low,vhigh,4,4,med,med,acc,0.5325842696629214
vhigh,low,4,2,big,low,unacc,0.5314606741573034
high,vhigh,3,4,med,low,unacc,0.5314606741573034
med,vhigh,2,4,med,med,unacc,0.5314606741573034
med,vhigh,3,2,med,high,unacc,0.5314606741573034
med,vhigh,3,more,med,low,unacc,0.5314606741573034
med,vhigh,5more,4,med,low,unacc,0.5314606741573034
low,low,4,2,big,high,unacc,0.5314606741573034
low,low,4,more,big,low,unacc,0.5314606741573034
high,low,2,4,big,low,unacc,0.5303370786516854
high,low,3,2,big,med,unacc,0.5303370786516854
med,low,2,2,big,high,unacc,0.5303370786516854
med,low,2,more,big,low,unacc,0.5303370786516854
med,low,5more,2,big,med,unacc,0.5303370786516854
low,low,3,4,big,med,good,0.5303370786516854
med,low,4,4,big,low,unacc,0.5292134831460675
low,med,2,4,med,high,good,0.5251685393258427
low,med,3,more,med,med,good,0.5251685393258427
low,med,5more,4,med,med,good,0.5251685393258427
vhigh,med,2,4,med,low,unacc,0.5251685393258426
vhigh,med,3,2,med,med,unacc,0.5251685393258426
high,med,2,2,med,high,unacc,0.5251685393258426
high,med,2,more,med,low,unacc,0.5251685393258426
high,med,5more,2,med,med,unacc,0.5251685393258426
high,med,4,4,med,low,unacc,0.5240449438202247
med,med,4,2,med,high,unacc,0.5240449438202247
med,med,4,more,med,low,unacc,0.5240449438202247
vhigh,vhigh,3,2,big,low,unacc,0.5235955056179775
high,vhigh,2,2,big,med,unacc,0.5235955056179775
high,vhigh,5more,2,big,low,unacc,0.5235955056179775
low,vhigh,2,4,big,med,acc,0.5235955056179775
low,vhigh,3,2,big,high,unacc,0.5235955056179775
low,vhigh,3,more,big,low,unacc,0.5235955056179775
low,vhigh,5more,4,big,low,unacc,0.5235955056179775
med,med,3,4,med,med,acc,0.5229213483146067
med,vhigh,4,2,big,med,unacc,0.5224719101123596
med,vhigh,3,4,big,low,unacc,0.5213483146067416
vhigh,high,2,2,small,high,unacc,0.5204494382022471
vhigh,high,2,more,small,low,unacc,0.5204494382022471
vhigh,high,5more,2,small,med,unacc,0.5204494382022471
low,high,2,more,small,high,unacc,0.5204494382022471
low,high,5more,more,small,med,acc,0.5204494382022471
vhigh,high,4,4,small,low,unacc,0.5193258426966292
high,high,4,2,small,high,unacc,0.5193258426966292
high,high,4,more,small,low,unacc,0.5193258426966292
low,high,4,4,small,high,acc,0.5193258426966292
high,high,3,4,small,med,unacc,0.5182022471910113
med,high,2,4,small,high,acc,0.5182022471910113
med,high,3,more,small,med,unacc,0.5182022471910113
med,high,5more,4,small,med,unacc,0.5182022471910113
vhigh,med,4,2,big,low,unacc,0.5161797752808989
low,med,4,2,big,high,unacc,0.5161797752808989
low,med,4,more,big,low,unacc,0.5161797752808989
low,med,3,4,big,med,good,0.515056179775281
high,med,2,4,big,low,unacc,0.5150561797752808
high,med,3,2,big,med,unacc,0.5150561797752808
med,med,2,2,big,high,unacc,0.5150561797752808
med,med,2,more,big,low,unacc,0.5150561797752808
med,med,5more,2,big,med,unacc,0.5150561797752808
med,med,4,4,big,low,unacc,0.5139325842696629
vhigh,low,2,4,small,med,unacc,0.5123595505617978
vhigh,low,3,2,small,high,unacc,0.5123595505617978
vhigh,low,3,more,small,low,unacc,0.5123595505617978
vhigh,low,5more,4,small,low,unacc,0.5123595505617978
high,low,2,more,small,med,unacc,0.5123595505617978
high,low,5more,2,small,high,unacc,0.5123595505617978
high,low,5more,more,small,low,unacc,0.5123595505617978
low,low,3,more,small,high,good,0.5123595505617978
low,low,5more,4,small,high,good,0.5123595505617978
high,low,4,4,small,med,unacc,0.5112359550561798
med,low,4,more,small,med,acc,0.5112359550561798
vhigh,high,2,4,med,low,unacc,0.5103370786516853
vhigh,high,3,2,med,med,unacc,0.5103370786516853
high,high,2,2,med,high,unacc,0.5103370786516853
high,high,2,more,med,low,unacc,0.5103370786516853
high,high,5more,2,med,med,unacc,0.5103370786516853
low,high,2,4,med,high,acc,0.5103370786516853
low,high,3,more,med,med,acc,0.5103370786516853
low,high,5more,4,med,med,acc,0.5103370786516853
med,low,3,4,small,high,good,0.5101123595505619
high,high,4,4,med,low,unacc,0.5092134831460674
med,high,4,2,med,high,unacc,0.5092134831460674
med,high,4,more,med,low,unacc,0.5092134831460674
med,high,3,4,med,med,unacc,0.5080898876404495
vhigh,vhigh,2,2,small,high,unacc,0.5056179775280899
vhigh,vhigh,2,more,small,low,unacc,0.5056179775280899
vhigh,vhigh,5more,2,small,med,unacc,0.5056179775280899
low,vhigh,2,more,small,high,unacc,0.5056179775280899
low,vhigh,5more,more,small,med,unacc,0.5056179775280899
vhigh,vhigh,4,4,small,low,unacc,0.5044943820224719
high,vhigh,4,2,small,high,unacc,0.5044943820224719
high,vhigh,4,more,small,low,unacc,0.5044943820224719
low,vhigh,4,4,small,high,acc,0.5044943820224719
vhigh,low,4,2,med,med,unacc,0.503370786516854
high,vhigh,3,4,small,med,unacc,0.503370786516854
med,vhigh,2,4,small,high,acc,0.503370786516854
med,vhigh,3,more,small,med,unacc,0.503370786516854
med,vhigh,5more,4,small,med,unacc,0.503370786516854
low,low,4,more,med,med,good,0.503370786516854
vhigh,low,3,4,med,low,unacc,0.502247191011236
high,low,2,4,med,med,unacc,0.502247191011236
high,low,3,2,med,high,unacc,0.502247191011236
high,low,3,more,med,low,unacc,0.502247191011236
high,low,5more,4,med,low,unacc,0.502247191011236
med,low,2,more,med,med,acc,0.502247191011236
med,low,5more,2,med,high,unacc,0.502247191011236
med,low,5more,more,med,low,unacc,0.502247191011236
low,low,3,4,med,high,good,0.502247191011236
vhigh,high,4,2,big,low,unacc,0.5013483146067416
low,high,4,2,big,high,unacc,0.5013483146067416
low,high,4,more,big,low,unacc,0.5013483146067416
med,low,4,4,med,med,good,0.501123595505618
high,high,2,4,big,low,unacc,0.5002247191011235
high,high,3,2,big,med,unacc,0.5002247191011235
med,high,2,2,big,high,unacc,0.5002247191011235
med,high,2,more,big,low,unacc,0.5002247191011235
med,high,5more,2,big,med,unacc,0.5002247191011235
low,high,3,4,big,med,acc,0.5002247191011235
med,high,4,4,big,low,unacc,0.4991011235955056
low,med,3,more,small,high,good,0.4970786516853933
low,med,5more,4,small,high,good,0.4970786516853933
vhigh,med,2,4,small,med,unacc,0.49707865168539317
vhigh,med,3,2,small,high,unacc,0.49707865168539317
vhigh,med,3,more,small,low,unacc,0.49707865168539317
vhigh,med,5more,4,small,low,unacc,0.49707865168539317
high,med,2,more,small,med,unacc,0.49707865168539317
high,med,5more,2,small,high,unacc,0.49707865168539317
high,med,5more,more,small,low,unacc,0.49707865168539317
high,med,4,4,small,med,unacc,0.4959550561797752
med,med,4,more,small,med,acc,0.4959550561797752
vhigh,vhigh,2,4,med,low,unacc,0.49550561797752807
vhigh,vhigh,3,2,med,med,unacc,0.49550561797752807
high,vhigh,2,2,med,high,unacc,0.49550561797752807
high,vhigh,2,more,med,low,unacc,0.49550561797752807
high,vhigh,5more,2,med,med,unacc,0.49550561797752807
low,vhigh,2,4,med,high,acc,0.49550561797752807
low,vhigh,3,more,med,med,acc,0.49550561797752807
low,vhigh,5more,4,med,med,acc,0.49550561797752807
med,med,3,4,small,high,acc,0.4948314606741573
vhigh,low,2,2,big,med,unacc,0.49438202247191015
vhigh,low,5more,2,big,low,unacc,0.49438202247191015
high,vhigh,4,4,med,low,unacc,0.49438202247191015
med,vhigh,4,2,med,high,unacc,0.49438202247191015
med,vhigh,4,more,med,low,unacc,0.49438202247191015
low,low,2,more,big,med,good,0.49438202247191015
low,low,5more,2,big,high,unacc,0.49438202247191015
low,low,5more,more,big,low,unacc,0.49438202247191015
high,low,4,2,big,med,unacc,0.4932584269662922
med,vhigh,3,4,med,med,unacc,0.4932584269662922
low,low,4,4,big,med,good,0.4932584269662922
high,low,3,4,big,low,unacc,0.4921348314606742
med,low,2,4,big,med,good,0.4921348314606742
med,low,3,2,big,high,unacc,0.4921348314606742
med,low,3,more,big,low,unacc,0.4921348314606742
med,low,5more,4,big,low,unacc,0.4921348314606742
vhigh,med,4,2,med,med,unacc,0.48808988764044947
low,med,4,more,med,med,good,0.48808988764044947
low,med,3,4,med,high,good,0.4869662921348315
vhigh,med,3,4,med,low,unacc,0.4869662921348314
high,med,2,4,med,med,unacc,0.4869662921348314
high,med,3,2,med,high,unacc,0.4869662921348314
high,med,3,more,med,low,unacc,0.4869662921348314
high,med,5more,4,med,low,unacc,0.4869662921348314
med,med,2,more,med,med,acc,0.4869662921348314
med,med,5more,2,med,high,unacc,0.4869662921348314
med,med,5more,more,med,low,unacc,0.4869662921348314
vhigh,vhigh,4,2,big,low,unacc,0.48651685393258426
low,vhigh,4,2,big,high,unacc,0.48651685393258426
low,vhigh,4,more,big,low,unacc,0.48651685393258426
med,med,4,4,med,med,acc,0.4858426966292134
high,vhigh,2,4,big,low,unacc,0.4853932584269663
high,vhigh,3,2,big,med,unacc,0.4853932584269663
med,vhigh,2,2,big,high,unacc,0.4853932584269663
med,vhigh,2,more,big,low,unacc,0.4853932584269663
med,vhigh,5more,2,big,med,unacc,0.4853932584269663
low,vhigh,3,4,big,med,acc,0.4853932584269663
med,vhigh,4,4,big,low,unacc,0.4842696629213484
vhigh,high,2,4,small,med,unacc,0.4822471910112359
vhigh,high,3,2,small,high,unacc,0.4822471910112359
vhigh,high,3,more,small,low,unacc,0.4822471910112359
vhigh,high,5more,4,small,low,unacc,0.4822471910112359
high,high,2,more,small,med,unacc,0.4822471910112359
high,high,5more,2,small,high,unacc,0.4822471910112359
high,high,5more,more,small,low,unacc,0.4822471910112359
low,high,3,more,small,high,acc,0.4822471910112359
low,high,5more,4,small,high,acc,0.4822471910112359
high,high,4,4,small,med,unacc,0.48112359550561795
med,high,4,more,small,med,unacc,0.48112359550561795
med,high,3,4,small,high,acc,0.48
vhigh,med,2,2,big,med,unacc,0.4791011235955056
vhigh,med,5more,2,big,low,unacc,0.4791011235955056
low,med,2,more,big,med,good,0.4791011235955056
low,med,5more,2,big,high,unacc,0.4791011235955056
low,med,5more,more,big,low,unacc,0.4791011235955056
low,med,4,4,big,med,good,0.4779775280898877
high,med,4,2,big,med,unacc,0.4779775280898876
high,med,3,4,big,low,unacc,0.4768539325842696
med,med,2,4,big,med,acc,0.4768539325842696
med,med,3,2,big,high,unacc,0.4768539325842696
med,med,3,more,big,low,unacc,0.4768539325842696
med,med,5more,4,big,low,unacc,0.4768539325842696
vhigh,low,4,2,small,high,unacc,0.4752808988764045
vhigh,low,4,more,small,low,unacc,0.4752808988764045
low,low,4,more,small,high,good,0.4752808988764045
vhigh,low,3,4,small,med,unacc,0.47415730337078654
high,low,2,4,small,high,acc,0.47415730337078654
high,low,3,more,small,med,unacc,0.47415730337078654
high,low,5more,4,small,med,unacc,0.47415730337078654
med,low,2,more,small,high,unacc,0.47415730337078654
med,low,5more,more,small,med,acc,0.47415730337078654
vhigh,high,4,2,med,med,unacc,0.4732584269662921
low,high,4,more,med,med,acc,0.4732584269662921
med,low,4,4,small,high,good,0.47303370786516863
vhigh,high,3,4,med,low,unacc,0.47213483146067414
high,high,2,4,med,med,unacc,0.47213483146067414
high,high,3,2,med,high,unacc,0.47213483146067414
high,high,3,more,med,low,unacc,0.47213483146067414
high,high,5more,4,med,low,unacc,0.47213483146067414
med,high,2,more,med,med,unacc,0.47213483146067414
med,high,5more,2,med,high,unacc,0.47213483146067414
med,high,5more,more,med,low,unacc,0.47213483146067414
low,high,3,4,med,high,acc,0.47213483146067414
med,high,4,4,med,med,acc,0.4710112359550562
vhigh,vhigh,2,4,small,med,unacc,0.46741573033707867
vhigh,vhigh,3,2,small,high,unacc,0.46741573033707867
vhigh,vhigh,3,more,small,low,unacc,0.46741573033707867
vhigh,vhigh,5more,4,small,low,unacc,0.46741573033707867
high,vhigh,2,more,small,med,unacc,0.46741573033707867
high,vhigh,5more,2,small,high,unacc,0.46741573033707867
high,vhigh,5more,more,small,low,unacc,0.46741573033707867
low,vhigh,3,more,small,high,acc,0.46741573033707867
low,vhigh,5more,4,small,high,acc,0.46741573033707867
vhigh,low,2,2,med,high,unacc,0.4662921348314607
vhigh,low,2,more,med,low,unacc,0.4662921348314607
vhigh,low,5more,2,med,med,unacc,0.4662921348314607
high,vhigh,4,4,small,med,unacc,0.4662921348314607
med,vhigh,4,more,small,med,unacc,0.4662921348314607
low,low,2,more,med,high,good,0.4662921348314607
low,low,5more,more,med,med,good,0.4662921348314607
vhigh,low,4,4,med,low,unacc,0.46516853932584273
high,low,4,2,med,high,unacc,0.46516853932584273
high,low,4,more,med,low,unacc,0.46516853932584273
med,vhigh,3,4,small,high,acc,0.46516853932584273
low,low,4,4,med,high,vgood,0.46516853932584273
vhigh,high,2,2,big,med,unacc,0.46426966292134825
vhigh,high,5more,2,big,low,unacc,0.46426966292134825
low,high,2,more,big,med,acc,0.46426966292134825
low,high,5more,2,big,high,unacc,0.46426966292134825
low,high,5more,more,big,low,unacc,0.46426966292134825
high,low,3,4,med,med,unacc,0.46404494382022476
med,low,2,4,med,high,good,0.46404494382022476
med,low,3,more,med,med,good,0.46404494382022476
med,low,5more,4,med,med,good,0.46404494382022476
high,high,4,2,big,med,unacc,0.4631460674157303
low,high,4,4,big,med,acc,0.4631460674157303
high,high,3,4,big,low,unacc,0.46202247191011236
med,high,2,4,big,med,acc,0.46202247191011236
med,high,3,2,big,high,unacc,0.46202247191011236
med,high,3,more,big,low,unacc,0.46202247191011236
med,high,5more,4,big,low,unacc,0.46202247191011236
vhigh,med,4,2,small,high,unacc,0.46
vhigh,med,4,more,small,low,unacc,0.46
low,med,4,more,small,high,good,0.46
vhigh,med,3,4,small,med,unacc,0.45887640449438194
high,med,2,4,small,high,acc,0.45887640449438194
high,med,3,more,small,med,unacc,0.45887640449438194
high,med,5more,4,small,med,unacc,0.45887640449438194
med,med,2,more,small,high,unacc,0.45887640449438194
med,med,5more,more,small,med,acc,0.45887640449438194
vhigh,vhigh,4,2,med,med,unacc,0.4584269662921348
low,vhigh,4,more,med,med,acc,0.4584269662921348
med,med,4,4,small,high,acc,0.457752808988764
vhigh,vhigh,3,4,med,low,unacc,0.4573033707865169
high,vhigh,2,4,med,med,unacc,0.4573033707865169
high,vhigh,3,2,med,high,unacc,0.4573033707865169
high,vhigh,3,more,med,low,unacc,0.4573033707865169
high,vhigh,5more,4,med,low,unacc,0.4573033707865169
med,vhigh,2,more,med,med,unacc,0.4573033707865169
med,vhigh,5more,2,med,high,unacc,0.4573033707865169
med,vhigh,5more,more,med,low,unacc,0.4573033707865169
low,vhigh,3,4,med,high,acc,0.4573033707865169
vhigh,low,2,4,big,low,unacc,0.4561797752808989
vhigh,low,3,2,big,med,unacc,0.4561797752808989
high,low,2,2,big,high,unacc,0.4561797752808989
high,low,2,more,big,low,unacc,0.4561797752808989
high,low,5more,2,big,med,unacc,0.4561797752808989
med,vhigh,4,4,med,med,acc,0.4561797752808989
low,low,3,more,big,med,good,0.4561797752808989
low,low,5more,4,big,med,good,0.4561797752808989
low,low,2,4,big,high,vgood,0.4561797752808988
high,low,4,4,big,low,unacc,0.45505617977528096
med,low,4,2,big,high,unacc,0.45505617977528096
med,low,4,more,big,low,unacc,0.45505617977528096
med,low,3,4,big,med,good,0.453932584269663
vhigh,med,2,2,med,high,unacc,0.4510112359550562
vhigh,med,2,more,med,low,unacc,0.4510112359550562
vhigh,med,5more,2,med,med,unacc,0.4510112359550562
low,med,2,more,med,high,good,0.4510112359550562
low,med,5more,more,med,med,good,0.4510112359550562
low,med,4,4,med,high,vgood,0.44988764044943824
vhigh,med,4,4,med,low,unacc,0.44988764044943813
high,med,4,2,med,high,unacc,0.44988764044943813
high,med,4,more,med,low,unacc,0.44988764044943813
vhigh,vhigh,2,2,big,med,unacc,0.449438202247191
vhigh,vhigh,5more,2,big,low,unacc,0.449438202247191
low,vhigh,2,more,big,med,acc,0.449438202247191
low,vhigh,5more,2,big,high,unacc,0.449438202247191
low,vhigh,5more,more,big,low,unacc,0.449438202247191
high,med,3,4,med,med,unacc,0.4487640449438202
med,med,2,4,med,high,acc,0.4487640449438202
med,med,3,more,med,med,acc,0.4487640449438202
med,med,5more,4,med,med,acc,0.4487640449438202
high,vhigh,4,2,big,med,unacc,0.44831460674157303
low,vhigh,4,4,big,med,acc,0.44831460674157303
high,vhigh,3,4,big,low,unacc,0.44719101123595506
med,vhigh,2,4,big,med,acc,0.44719101123595506
med,vhigh,3,2,big,high,unacc,0.44719101123595506
med,vhigh,3,more,big,low,unacc,0.44719101123595506
med,vhigh,5more,4,big,low,unacc,0.44719101123595506
vhigh,high,4,2,small,high,unacc,0.4451685393258427
low,high,4,more,small,high,acc,0.4451685393258427
vhigh,high,4,more,small,low,unacc,0.44516853932584266
vhigh,high,3,4,small,med,unacc,0.4440449438202247
high,high,2,4,small,high,acc,0.4440449438202247
high,high,3,more,small,med,unacc,0.4440449438202247
high,high,5more,4,small,med,unacc,0.4440449438202247
med,high,2,more,small,high,unacc,0.4440449438202247
med,high,5more,more,small,med,unacc,0.4440449438202247
med,high,4,4,small,high,acc,0.4429213483146067
low,med,2,4,big,high,vgood,0.44089887640449443
low,med,3,more,big,med,good,0.44089887640449443
low,med,5more,4,big,med,good,0.44089887640449443
vhigh,med,2,4,big,low,unacc,0.4408988764044944
vhigh,med,3,2,big,med,unacc,0.4408988764044944
high,med,2,2,big,high,unacc,0.4408988764044944
high,med,2,more,big,low,unacc,0.4408988764044944
high,med,5more,2,big,med,unacc,0.4408988764044944
high,med,4,4,big,low,unacc,0.4397752808988764
med,med,4,2,big,high,unacc,0.4397752808988764
med,med,4,more,big,low,unacc,0.4397752808988764
med,med,3,4,big,med,acc,0.43865168539325844
vhigh,low,2,more,small,med,unacc,0.4382022471910112
vhigh,low,5more,2,small,high,unacc,0.4382022471910112
vhigh,low,5more,more,small,low,unacc,0.4382022471910112
low,low,5more,more,small,high,good,0.4382022471910112
vhigh,low,4,4,small,med,unacc,0.4370786516853933
high,low,4,more,small,med,unacc,0.4370786516853933
vhigh,high,2,2,med,high,unacc,0.43617977528089885
vhigh,high,2,more,med,low,unacc,0.43617977528089885
vhigh,high,5more,2,med,med,unacc,0.43617977528089885
low,high,2,more,med,high,acc,0.43617977528089885
low,high,5more,more,med,med,acc,0.43617977528089885
high,low,3,4,small,high,acc,0.4359550561797753
med,low,3,more,small,high,good,0.4359550561797753
med,low,5more,4,small,high,good,0.4359550561797753
low,high,4,4,med,high,vgood,0.43505617977528094
vhigh,high,4,4,med,low,unacc,0.4350561797752809
high,high,4,2,med,high,unacc,0.4350561797752809
high,high,4,more,med,low,unacc,0.4350561797752809
high,high,3,4,med,med,unacc,0.4339325842696629
med,high,2,4,med,high,acc,0.4339325842696629
med,high,3,more,med,med,acc,0.4339325842696629
med,high,5more,4,med,med,acc,0.4339325842696629
vhigh,vhigh,4,2,small,high,unacc,0.43033707865168536
vhigh,vhigh,4,more,small,low,unacc,0.43033707865168536
low,vhigh,4,more,small,high,acc,0.43033707865168536
vhigh,vhigh,3,4,small,med,unacc,0.42921348314606744
high,vhigh,2,4,small,high,unacc,0.42921348314606744
high,vhigh,3,more,small,med,unacc,0.42921348314606744
high,vhigh,5more,4,small,med,unacc,0.42921348314606744
med,vhigh,2,more,small,high,unacc,0.42921348314606744
med,vhigh,5more,more,small,med,unacc,0.42921348314606744
vhigh,low,2,4,med,med,unacc,0.4280898876404494
vhigh,low,3,2,med,high,unacc,0.4280898876404494
vhigh,low,3,more,med,low,unacc,0.4280898876404494
vhigh,low,5more,4,med,low,unacc,0.4280898876404494
high,low,2,more,med,med,unacc,0.4280898876404494
high,low,5more,2,med,high,unacc,0.4280898876404494
high,low,5more,more,med,low,unacc,0.4280898876404494
med,vhigh,4,4,small,high,acc,0.4280898876404494
low,low,3,more,med,high,vgood,0.4280898876404494
low,low,5more,4,med,high,vgood,0.4280898876404494
high,low,4,4,med,med,acc,0.42696629213483145
med,low,4,more,med,med,good,0.42696629213483145
